ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005007878387904,https://ae-pic-a1.aliexpress-media.com/kf/S8c91cb6abb564934b997e8073b1d3d3ax.jpg,,MINI Milk Frother USB Rechargeable 3 Speeds Foam Maker Coffee Whisk Mixer Electric Handle Blender Egg Beater,USD 10.33,USD 3.62,65%,USD,7.0,USD 0.25,7.0,USD 0.25,11766,95.0%,https://s.click.aliexpress.com/e/_c4k18xX5,,,,,,
1005009425258780,https://ae-pic-a1.aliexpress-media.com/kf/S42846bec3561460f9572cfe106a40d90T.jpg,,Vintage Hair Clipper Cordless Trimmer portable USB Fast Charging Hair Cutting Machine Electric Shaver Barber Professional Barber,USD 6.20,USD 2.73,56%,USD,7.0,USD 0.19,7.0,USD 0.19,12812,86.8%,https://s.click.aliexpress.com/e/_c3P8Ic6J,,,,,,
1005009785275306,https://ae-pic-a1.aliexpress-media.com/kf/S8cc6094a53bf43b49a1a824bb8d2b1c11.jpg,,Electric Toothbrush Intelligent 5 Modes Cleaning Teeth Brush Waterproof Rotary Electric Toothbrush with 8 Brush Head,USD 14.76,USD 13.61,7%,USD,7.0,USD 0.95,7.0,USD 0.95,183,93.5%,https://s.click.aliexpress.com/e/_c2zmdzV1,,,,,,
1005007880686507,https://ae-pic-a1.aliexpress-media.com/kf/Sd759d46c54b34354ac1e1019725dd0fcz.jpg,,Smart Aroma Diffuser Air Purifier Digital Display Plant Essential Oils 5 Gears Wall Mount Tabletop USB Charging Living Room,USD 9.97,USD 3.39,66%,USD,7.0,USD 0.24,7.0,USD 0.24,239,89.3%,https://s.click.aliexpress.com/e/_c4aNCRCX,,,,,,
1005010137334251,https://ae-pic-a1.aliexpress-media.com/kf/Sf99fceb1102642b187a169f3208e9a7ft.jpg,,"Portable 5-gallon Water Dispenser with USB Charging-Automatic Electric Pump Suitable for Home, Office, and Outdoor Use",USD 13.27,USD 6.64,50%,USD,7.0,USD 0.46,7.0,USD 0.46,3895,92.2%,https://s.click.aliexpress.com/e/_c4tD3seJ,,,,,,
1005007945992499,https://ae-pic-a1.aliexpress-media.com/kf/S247a0cf5eb254420a576dc1485d1cf27u.jpg,,Replacement Toothbrush Heads For Oral-B Braun Electric Precision Clean Brush Heads Refill for 7000/Pro 1000/9600/ 5000/3000/8000,USD 2.58,USD 2.48,3%,USD,7.0,USD 0.17,7.0,USD 0.17,4190,94.8%,https://s.click.aliexpress.com/e/_c43oV7ab,,,,,,
1005009553920921,https://ae-pic-a1.aliexpress-media.com/kf/S36c5b383d2fe42c9a5bbd7ed58609c6aU.png,,New Dreamlight 4S Pro Eye Mask Sleep 3D Stereoscopic Sleep Aid for Men Women Adult Adjustable Portable Full Blackout Eye Mask,USD 7.50,USD 6.63,11%,USD,7.0,USD 0.46,7.0,USD 0.46,2935,97.0%,https://s.click.aliexpress.com/e/_c3JXPipV,,,,,,
1005009761498879,https://ae-pic-a1.aliexpress-media.com/kf/Sc80e64fe6ef84d80b7b1beb8b39ff57at.jpg,,Professional T9 Hair Clipper For Mens USB Fast Rechargeable Beard Care Tools Provide Comfortable Precise Shaving Hair Trimmer,USD 5.60,USD 2.69,52%,USD,7.0,USD 0.19,7.0,USD 0.19,2905,85.2%,https://s.click.aliexpress.com/e/_c3AQQV6j,,,,,,
1005010128672991,https://ae-pic-a1.aliexpress-media.com/kf/Sac50bfa9b46e4cfaba93ee0e53c2d0afz.jpg,,Portable Smart Electric Oral Irrigator Water Flosser 4 Jets 3 Modes Rechargeable Dental Water Jet Irrigator Dental Teeth Cleaner,USD 18.96,USD 8.53,55%,USD,7.0,USD 0.60,7.0,USD 0.60,597,85.3%,https://s.click.aliexpress.com/e/_c3Tma8Ft,,,,,,
1005007563485625,https://ae-pic-a1.aliexpress-media.com/kf/Sd86099e47705432a8b977eacbe2f24f7O.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2683707363/p/1/e/6/t/10301/4000223444741.mp4,17476000000048 DD81-01629A DD81-02132A Dishwasher Door Lock Switch for Samsung Midea,USD 7.56,USD 6.98,7%,USD,7.0,USD 0.49,7.0,USD 0.49,102,98.5%,https://s.click.aliexpress.com/e/_c2xcgcVz,,,,,,
1005005972971756,https://ae-pic-a1.aliexpress-media.com/kf/Sd5b6cad2c4364b338586d9dc96194ff0o.jpg,,Main Side Brush Hepa Filter Mop Cloth Accessories For Cecotec Conga 5490 6090 7090 Robotic Vacuum Cleaner Wheels Replacement,USD 1.55,USD 1.43,7%,USD,3.5,USD 0.05,7.0,USD 0.10,24,87.7%,https://s.click.aliexpress.com/e/_c3EmwV0R,,,,,,
1005005440276709,https://ae-pic-a1.aliexpress-media.com/kf/S50c129be93b54336b133460633f7f2eeQ.jpg,,"Fit For Tineco Floor ONE S5 / S5 Pro 2 / S5 Pro / S5 Blue, But ❌Not For Tineco S5 Combo and S5 steam Roller Brush and Filter",USD 4.79,USD 4.79,0%,USD,7.0,USD 0.34,7.0,USD 0.34,929,94.9%,https://s.click.aliexpress.com/e/_c3APAerv,,,,,,
1005011691510970,https://ae-pic-a1.aliexpress-media.com/kf/S5422021003114a94a94b0d10c5f37e3fL.jpg,,USB/EU Replacement Charger Compatible with Oral B Electric Toothbrush Series 3 4 5 6 Pro 1000/3000/5000 Inductive Charging Base,USD 7.44,USD 3.50,53%,USD,7.0,USD 0.24,7.0,USD 0.24,333,93.5%,https://s.click.aliexpress.com/e/_c3JO855t,,,,,,
1005007487223905,https://ae-pic-a1.aliexpress-media.com/kf/Sa080b53e942a4091ba77f9f22209be83K.jpg,,New 3 In 1 Fan AIr Conditioner Household Small Air Cooler LED Night Light Portable Humidifier Air Adjustment Fan Office Home Fan,USD 24.94,USD 8.73,65%,USD,7.0,USD 0.61,7.0,USD 0.61,9370,83.2%,https://s.click.aliexpress.com/e/_c4BRWCYj,,,,,,
1005010395348414,https://ae-pic-a1.aliexpress-media.com/kf/S101ab5aa072748208804531057052246t.jpg,,Replacement Shaver Head Suitable for Xiaomi Mijia Electric Shaver S100 Blades Dual Ring Floating System,USD 10.69,USD 4.60,57%,USD,7.0,USD 0.32,7.0,USD 0.32,157,98.4%,https://s.click.aliexpress.com/e/_c3fdA3Jd,,,,,,
1005006615371884,https://ae-pic-a1.aliexpress-media.com/kf/S084efaada1a247a0971ec51e07d01fa5X.jpg,,Mini Washable Electric Razor Travel Razor Type-c Charging Capsule Shaver Nose Hair Trimming Double Ring Knife Net,USD 18.58,USD 6.13,67%,USD,7.0,USD 0.43,7.0,USD 0.43,952,84.8%,https://s.click.aliexpress.com/e/_c3VqAHHZ,,,,,,
1005007560062527,https://ae-pic-a1.aliexpress-media.com/kf/S426767f4dfee4cbc9ca08175e2de49449.jpg,,Electric Hair Clipper With LCD Display Oil Head Hair Cutting Machine Hair Beard Trimmer Rechargeable USB Shaver For Men Father,USD 7.25,USD 6.78,6%,USD,7.0,USD 0.47,7.0,USD 0.47,558,87.9%,https://s.click.aliexpress.com/e/_c3LqGLKF,,,,,,
1005006699130158,https://ae-pic-a1.aliexpress-media.com/kf/S5323e970cb344b53819ab73a72bf9fb9C.jpg,,ALTHY IPSE Terminal Scale Inhibition Water Softener System Descaler Anti Limescale & Hard Water for Water Heater Shower Filter,USD 141.92,USD 44.00,69%,USD,7.0,USD 3.08,7.0,USD 3.08,169,94.9%,https://s.click.aliexpress.com/e/_c2RHBuSn,,,,,,
