ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005006059904767,https://ae-pic-a1.aliexpress-media.com/kf/Sc3abbd2aef04466b90e22f90bdaf41abY.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/232048146/p/1/e/6/t/10301/4000062080480.mp4,Sport Strap for Apple Watch Band 44mm 49mm 45mm 42mm 41mm 40mm Accessories Correa Bracelet iWatch Series 8 7 6 5 4 3 SE Ultra,USD 8.27,USD 6.70,19%,USD,7.0,USD 0.47,7.0,USD 0.47,107,92.5%,https://s.click.aliexpress.com/e/_c3zmZvCt,,,,,,
1005009739225418,https://ae-pic-a1.aliexpress-media.com/kf/Sb1c39160821445e79c17e8d7e062ab83D.jpg,,20mm Quick Release Silicone Watch Strap for Omega X Swatch Joint MoonSwatch Watchband Soft Bracelet Accessories Wristband,USD 13.28,USD 13.28,0%,USD,7.0,USD 0.93,7.0,USD 0.93,522,94.4%,https://s.click.aliexpress.com/e/_c3rPB8vn,,,,,,
1005010443883337,https://ae-pic-a1.aliexpress-media.com/kf/Sd96a4a1888a34675a19d09148e9c2105a.jpg,,TPU Cover for Apple Watch Series 11 10 9 8 7 SE 6 5 4 41mm 44mm 40 45mm 42 46mm Bumper Screen Protector iWatch Case Accessories,USD 2.63,USD 2.60,1%,USD,7.0,USD 0.18,7.0,USD 0.18,164,97.6%,https://s.click.aliexpress.com/e/_c4Tn2VEV,,,,,,
1005007660190806,https://ae-pic-a1.aliexpress-media.com/kf/Sb879b56341c74f6a9cd2a752f714ab68N.jpg,,Luxury Women Watches Fashion Rectangle Ladies Steel Band Quartz Watch Reloj Mujer Relogio Feminino Girls Clock Gift,USD 13.04,USD 10.17,22%,USD,7.0,USD 0.71,7.0,USD 0.71,2161,90.8%,https://s.click.aliexpress.com/e/_c45n7F1b,,,,,,
1005003065691647,https://ae-pic-a1.aliexpress-media.com/kf/H733145ba0b264923a27229adb40ff33aI.jpg,,Stainless steel watch clasp 14mm 16mm 18mm 20mm 12mm Silver Gold watch buckle accessories UTHAI T07,USD 3.98,USD 3.98,0%,USD,7.0,USD 0.28,7.0,USD 0.28,655,95.9%,https://s.click.aliexpress.com/e/_c4dICyI1,,,,,,
1005010565499265,https://ae-pic-a1.aliexpress-media.com/kf/S8b30b4a415374f169617011acca55cb7X.jpg,,20/22mm Magnetic Strap For Huami AMAZFIT BIP 6 5 UNITY Silicone Loop Band GTR 4/3/3 Pro 2e GTS 4 mini 3 BALANCE Sports Watchband,USD 17.90,USD 8.77,51%,USD,7.0,USD 0.61,7.0,USD 0.61,3634,94.8%,https://s.click.aliexpress.com/e/_c449CxM1,,,,,,
1005009200845618,https://ae-pic-a1.aliexpress-media.com/kf/Se0b747dd6c334b8c96c4b97e5fd44153n.jpg,,Silicone Band Strap For Huawei Watch Fit 3/4/5 Sport Bracelet Correa For Huawei Watch Fit 4 Pro/5 Pro Wristband Replacement Belt,USD 3.83,USD 3.82,1%,USD,7.0,USD 0.27,7.0,USD 0.27,71,98.4%,https://s.click.aliexpress.com/e/_c3nIcsVf,,,,,,
1005006837741652,https://ae-pic-a1.aliexpress-media.com/kf/S4a7b448d95e54c9499caffb7c9995ca1s.jpg,,Fashion Retro Digital Dial Casual Watches Square Leather Strap Fashionable Clock Quartz Wristwatch for Women Gift,USD 12.82,USD 10.13,21%,USD,7.0,USD 0.71,7.0,USD 0.71,4967,94.2%,https://s.click.aliexpress.com/e/_c3aw8fUh,,,,,,
1005005618026758,https://ae-pic-a1.aliexpress-media.com/kf/Sadcd1298799e49c8a4df6ec5a5e89a9bg.jpg,,Silicone Watch Strap for Suunto vertical Bands Sport Silicone Repalcement Wristband for Suunto9 peak pro/Suunto5 peak Copper,USD 3.62,USD 3.55,1%,USD,7.0,USD 0.25,7.0,USD 0.25,738,96.2%,https://s.click.aliexpress.com/e/_c324oyn3,,,,,,
1005006855364166,https://ae-pic-a1.aliexpress-media.com/kf/Sc2d31c1126e34319a09c81836a5c2c03C.jpg,,Magnetic sports band for Apple Watch Ultra 2 49mm 45mm 44 42mm 38 40 41mm silicone strap for iWatch series 9 8 7 6 5 4 se 3 loop,USD 11.39,USD 8.88,22%,USD,7.0,USD 0.62,7.0,USD 0.62,632,94.7%,https://s.click.aliexpress.com/e/_c3icxYB7,,,,,,
1005010119913959,https://ae-pic-a1.aliexpress-media.com/kf/Se1af03ee233441a69de6a86726b6cf649.jpg,,Premium Ribbed Watch Band Deployant Clasp Nylon 20mm 22mm Watch Strap for Omega Folding Buckle Watchband Sport Wristband For Men,USD 12.81,USD 12.46,2%,USD,7.0,USD 0.87,7.0,USD 0.87,1562,96.6%,https://s.click.aliexpress.com/e/_c3U7nwcl,,,,,,
1005007064488773,https://ae-pic-a1.aliexpress-media.com/kf/S21f2317d07a245a2aed0f4567f39f3cej.jpg,,BINBONG Women Watches Luxury Fashion Ladies Quartz Watch Waterproof Luminous Date Stainless Wristwatch Girlfriend Lovers Gift,USD 36.80,USD 18.03,51%,USD,7.0,USD 1.26,7.0,USD 1.26,1311,93.8%,https://s.click.aliexpress.com/e/_c4Whvmdf,,,,,,
1005007219375516,https://ae-pic-a1.aliexpress-media.com/kf/Sdf8d57cf42e24b26915874134822f4a9I.png,,Milanese Loop Strap for Huawei Watch Fit 5 4 Pro 3 Band Stainless Steel Bracelet Magnetic Correa huawei fit5 5Pro Accessories,USD 4.23,USD 4.23,0%,USD,7.0,USD 0.30,7.0,USD 0.30,922,94.0%,https://s.click.aliexpress.com/e/_c2xwDhbf,,,,,,
1005009265778714,https://ae-pic-a1.aliexpress-media.com/kf/S5f3ae0ecb34d49c99d3739e9cc7bb32a7.jpg,,Silicone Strap+Case for Xiaomi Redmi Watch 5 Active band smartwatch Accessories Sport Bracelet For Redmi watch5 Active/Lite band,USD 2.48,USD 2.48,0%,USD,7.0,USD 0.17,7.0,USD 0.17,2293,93.8%,https://s.click.aliexpress.com/e/_c3w8xDvF,,,,,,
1005009623568971,https://ae-pic-a1.aliexpress-media.com/kf/S8a2b2037861f4da8a98a1c312a765dcah.jpg,,Stainless Steel band for Samsung Galaxy watch 8 strap 40mm 44mm Metal watchband belt Bracelet correa galaxy watch 8 classic 46mm,USD 10.56,USD 10.56,0%,USD,7.0,USD 0.74,7.0,USD 0.74,296,95.8%,https://s.click.aliexpress.com/e/_c3VnEdbr,,,,,,
1005008315722315,https://ae-pic-a1.aliexpress-media.com/kf/Sf01d74fc327d48079093374da031ae15O.jpg,,Parachute Straps For Apple Watch ultra 3 Band 49mm 45mm 46mm 44mm 42mm 40mm 41mm correa Bracelet IWatch Series 11 10 9 8 7 6 SE,USD 5.62,USD 5.62,0%,USD,7.0,USD 0.39,7.0,USD 0.39,3037,95.0%,https://s.click.aliexpress.com/e/_c3seRKP3,,,,,,
